dataset,threshold,number_of_shapelets,mode of cancellation,inverted,cnn_train_confidence,cnn_test_confidence,ls_train_confidence,ls_test_confidence,rand_train_confidence,rand_test_confidence,avg_total_area_size_cnn,avg_total_area_size_ls,avg_total_area_size_rand
GunPoint,0.9931640625,2.0,linear,True,0.5472499108672458,0.49333870575459626,0.759768520902959,0.635911079838692,0.5631142021603059,0.5000017977510468,15.0,14.0,14.0
GunPoint,0.9931640625,2.0,mean,True,0.5943933438962622,0.6024874639949725,0.572552815196373,0.5535313320670048,0.6412245905967018,0.5980762043124259,15.0,14.0,14.0
GunPoint,0.9931640625,3.0,zero,False,0.6398041658881597,0.5948599986875416,0.596497201803361,0.5814698783037785,0.7820144853360953,0.6277753668482935,15.0,15.0,15.0
GunPoint,0.9931640625,3.0,linear,False,0.9910997298444217,0.9131725475954598,0.9887542679785138,0.9127197232406067,0.9908736129155775,0.9126449508964982,15.0,15.0,15.0
GunPoint,0.9931640625,3.0,mean,False,0.9912318652091756,0.9081783934612788,0.9776970695520861,0.9221951486176244,0.9492645525539783,0.8815548838897533,15.0,15.0,15.0
GunPoint,0.9931640625,3.0,zero,True,0.5145481253979411,0.49333333333333207,0.52,0.4933333333333333,0.52,0.4933333333333333,15.0,15.0,15.0
GunPoint,0.9931640625,3.0,linear,True,0.5472499108672458,0.49333870575459626,0.499628498545314,0.5259249423428765,0.5987270772930063,0.5453877163101741,15.0,15.0,15.0
GunPoint,0.9931640625,3.0,mean,True,0.5943933438962622,0.6024874639949725,0.4875577068328858,0.50615514198939,0.65501124328468,0.5886089097879358,15.0,15.0,15.0
GunPoint,0.9931640625,4.0,zero,False,0.6398041658881597,0.5948599986875416,0.5748196082229655,0.5624930249011826,0.744550340482997,0.6669547010582644,15.0,12.0,12.0
GunPoint,0.9931640625,4.0,linear,False,0.9910997298444217,0.9131725475954598,0.9905762309464085,0.911726755330517,0.990584925088599,0.9107398544909915,15.0,12.0,12.0
GunPoint,0.9931640625,4.0,mean,False,0.9912318652091756,0.9081783934612788,0.9794591236269475,0.9136864182762163,0.9732748683539139,0.8859457299020643,15.0,12.0,12.0
GunPoint,0.9931640625,4.0,zero,True,0.5145481253979411,0.49333333333333207,0.52,0.4933333333333333,0.52,0.4933333333333333,15.0,12.0,12.0
GunPoint,0.9931640625,4.0,linear,True,0.5472499108672458,0.49333870575459626,0.48994919651581326,0.49218347832159215,0.69465608101107,0.570573916797576,15.0,12.0,12.0
GunPoint,0.9931640625,4.0,mean,True,0.5943933438962622,0.6024874639949725,0.4789753627777099,0.5188301700427352,0.646619582543203,0.5750966164341904,15.0,12.0,12.0
GunPoint,0.9931640625,5.0,zero,False,0.6398041658881597,0.5948599986875416,0.6476982194441729,0.6243300940950746,0.7810341583887179,0.6599999970855146,15.0,15.0,15.0
GunPoint,0.9931640625,5.0,linear,False,0.9910997298444217,0.9131725475954598,0.9899556782545389,0.914184768693663,0.9907576908077874,0.9130678119509275,15.0,15.0,15.0
GunPoint,0.9931640625,5.0,mean,False,0.9912318652091756,0.9081783934612788,0.9776714801849418,0.8895558508137003,0.9786793312917823,0.8800625886643274,15.0,15.0,15.0
GunPoint,0.9931640625,5.0,zero,True,0.5145481253979411,0.49333333333333207,0.52,0.4933333333333333,0.52,0.4933333333333333,15.0,15.0,15.0
GunPoint,0.9931640625,5.0,linear,True,0.5472499108672458,0.49333870575459626,0.5373775989475158,0.4898418338848971,0.6758766139254664,0.6382192698177168,15.0,15.0,15.0
GunPoint,0.9931640625,5.0,mean,True,0.5943933438962622,0.6024874639949725,0.641399661526084,0.5629332885146141,0.633836720456602,0.5952916528683379,15.0,15.0,15.0
GunPoint,0.97265625,1.0,zero,False,0.620116018761603,0.5096429782465005,0.7684070593299516,0.6220071644129144,0.6508672188994842,0.5692510280434127,30.0,30.0,30.0
GunPoint,0.97265625,1.0,linear,False,0.9909130560532433,0.9141128092142233,0.73849589190713,0.722855298428799,0.905617040359399,0.8458261127751558,30.0,30.0,30.0
GunPoint,0.97265625,1.0,mean,False,0.986533937723243,0.9091828424945423,0.8204866611942102,0.7653848141355237,0.8401580977676903,0.8054585782474685,30.0,30.0,30.0
GunPoint,0.97265625,1.0,zero,True,0.45937967032187654,0.4533343009886046,0.5200000024629343,0.4933333408903555,0.52000000000003,0.4933334303641488,30.0,30.0,30.0
GunPoint,0.97265625,1.0,linear,True,0.5431447379893116,0.4933334428295587,0.7816850106564766,0.6908684113712,0.594446499369278,0.5181757953780648,30.0,30.0,30.0
GunPoint,0.97265625,1.0,mean,True,0.7101794013922378,0.6528386814888428,0.7000635805013147,0.7142783979105711,0.5979009384779641,0.6407471123243469,30.0,30.0,30.0
GunPoint,0.97265625,2.0,zero,False,0.620116018761603,0.5096429782465005,0.706570687789714,0.5846953298304596,0.5439581399753214,0.5570190133003725,30.0,30.0,30.0
GunPoint,0.97265625,2.0,linear,False,0.9909130560532433,0.9141128092142233,0.9950515227373526,0.9164323660583636,0.9551451341441621,0.8861749270429583,30.0,30.0,30.0
GunPoint,0.97265625,2.0,mean,False,0.986533937723243,0.9091828424945423,0.8892562123544304,0.78894827146048,0.8425663345889405,0.8447828322156361,30.0,30.0,30.0
GunPoint,0.97265625,2.0,zero,True,0.45937967032187654,0.4533343009886046,0.52,0.4933333333333333,0.5199998518231124,0.4933335057970073,30.0,30.0,30.0
GunPoint,0.97265625,2.0,linear,True,0.5431447379893116,0.4933334428295587,0.6915916928505876,0.6871933577694423,0.7236253826353065,0.5896189122794311,30.0,30.0,30.0
GunPoint,0.97265625,2.0,mean,True,0.7101794013922378,0.6528386814888428,0.6353626350450283,0.5509834825224778,0.7925664840638031,0.6670364848702534,30.0,30.0,30.0
GunPoint,0.97265625,3.0,zero,False,0.620116018761603,0.5096429782465005,0.4483518501977709,0.5269975423738837,0.6124117431327445,0.5964046646395224,30.0,30.0,30.0
GunPoint,0.97265625,3.0,linear,False,0.9909130560532433,0.9141128092142233,0.9876616148733777,0.9045600795557838,0.9875520957392068,0.9205945466434089,30.0,30.0,30.0
GunPoint,0.97265625,3.0,mean,False,0.986533937723243,0.9091828424945423,0.8143977770657649,0.7655650591099821,0.9153590893337987,0.8727180000220104,30.0,30.0,30.0
GunPoint,0.97265625,3.0,zero,True,0.45937967032187654,0.4533343009886046,0.52,0.4933333333333333,0.52,0.49333333333334095,30.0,30.0,30.0
GunPoint,0.97265625,3.0,linear,True,0.5431447379893116,0.4933334428295587,0.5846609237476719,0.5384729980126124,0.698391623189486,0.5408920243461327,30.0,30.0,30.0
GunPoint,0.97265625,3.0,mean,True,0.7101794013922378,0.6528386814888428,0.6545476713991969,0.5608667198816522,0.7226515116187902,0.6125609276681343,30.0,30.0,30.0
GunPoint,0.97265625,4.0,zero,False,0.620116018761603,0.5096429782465005,0.656366368740771,0.7172539092323531,0.521262318762082,0.5689766716582421,30.0,28.0,28.0
GunPoint,0.97265625,4.0,linear,False,0.9909130560532433,0.9141128092142233,0.9890507694916248,0.9050382139939372,0.9888588103378353,0.9076932469135476,30.0,28.0,28.0
GunPoint,0.97265625,4.0,mean,False,0.986533937723243,0.9091828424945423,0.8301906670856889,0.731379163769799,0.9565529050171722,0.8589741855416324,30.0,28.0,28.0
GunPoint,0.97265625,4.0,zero,True,0.45937967032187654,0.4533343009886046,0.52,0.4933333333333333,0.52,0.4933333333333333,30.0,28.0,28.0
GunPoint,0.97265625,4.0,linear,True,0.5431447379893116,0.4933334428295587,0.5449270245923827,0.5082660741964169,0.7257217633196591,0.6808348905823034,30.0,28.0,28.0
GunPoint,0.97265625,4.0,mean,True,0.7101794013922378,0.6528386814888428,0.4965057132857783,0.5087249930699667,0.6247857368918479,0.6585828604080511,30.0,28.0,28.0
GunPoint,0.97265625,5.0,zero,False,0.620116018761603,0.5096429782465005,0.6735713072035963,0.6610648635774119,0.6205980599423258,0.5199656542560455,30.0,30.0,30.0
GunPoint,0.97265625,5.0,linear,False,0.9909130560532433,0.9141128092142233,0.9904267364494399,0.9122268364776778,0.9888850330497453,0.9142389579579763,30.0,30.0,30.0
GunPoint,0.97265625,5.0,mean,False,0.986533937723243,0.9091828424945423,0.8741035216207151,0.758531485764814,0.9680793269747243,0.845154075656239,30.0,30.0,30.0
GunPoint,0.97265625,5.0,zero,True,0.45937967032187654,0.4533343009886046,0.52,0.4933333333333333,0.52,0.4933333333333336,30.0,30.0,30.0
GunPoint,0.97265625,5.0,linear,True,0.5431447379893116,0.4933334428295587,0.6468678388698932,0.5737873610715167,0.7378988842400698,0.6774368826654229,30.0,30.0,30.0
GunPoint,0.97265625,5.0,mean,True,0.7101794013922378,0.6528386814888428,0.6107863414209795,0.5531462006022215,0.6909357558364893,0.6888478188971101,30.0,30.0,30.0
GunPoint,0.875,1.0,zero,False,0.6199955599839524,0.5333316014693459,0.52,0.4866370372179487,0.5393416848894061,0.5371667590953362,45.0,45.0,45.0
GunPoint,0.875,1.0,linear,False,0.989254665477816,0.9143167689471857,0.9157532938348394,0.8475580748372991,0.7797324663241024,0.7565692713487825,45.0,45.0,45.0
GunPoint,0.875,1.0,mean,False,0.9203455780843983,0.8475895002899805,0.9071279020269079,0.829875085839649,0.794882027459164,0.8136002427566571,45.0,45.0,45.0
GunPoint,0.875,1.0,zero,True,0.4345902056033174,0.4259260268528907,0.518670817454606,0.493344274489917,0.5200012441894132,0.49333894226748465,45.0,45.0,45.0
GunPoint,0.875,1.0,linear,True,0.5597258588453577,0.49333515128340466,0.4574542899388023,0.47627898836835536,0.6212584873643869,0.6012827460344197,45.0,45.0,45.0
GunPoint,0.875,1.0,mean,True,0.7617902141017036,0.7283899734348985,0.5961939568066451,0.6809043428969987,0.6712980038125982,0.6523785566811027,45.0,45.0,45.0
GunPoint,0.875,2.0,zero,False,0.6199955599839524,0.5333316014693459,0.541603981835457,0.5197077262527003,0.4869173017843783,0.5514594871110277,45.0,44.0,44.0
GunPoint,0.875,2.0,linear,False,0.989254665477816,0.9143167689471857,0.990993784974642,0.9324088931732065,0.9538084988575393,0.87906410438492,45.0,44.0,44.0
GunPoint,0.875,2.0,mean,False,0.9203455780843983,0.8475895002899805,0.9119887549223641,0.8444930720948686,0.890251723604848,0.794874374952604,45.0,44.0,44.0
GunPoint,0.875,2.0,zero,True,0.4345902056033174,0.4259260268528907,0.5399593818221133,0.49668650253858204,0.52848676317683,0.507660235416953,45.0,44.0,44.0
GunPoint,0.875,2.0,linear,True,0.5597258588453577,0.49333515128340466,0.4835811704939741,0.46703787522106976,0.6953127714036615,0.5547487360122034,45.0,44.0,44.0
GunPoint,0.875,2.0,mean,True,0.7617902141017036,0.7283899734348985,0.37883203719263703,0.5524167437331302,0.7727932150518916,0.6468747157102648,45.0,44.0,44.0
GunPoint,0.875,3.0,zero,False,0.6199955599839524,0.5333316014693459,0.4488833013549409,0.45861799950809234,0.4836674994592032,0.5353004344413271,45.0,45.0,45.0
GunPoint,0.875,3.0,linear,False,0.989254665477816,0.9143167689471857,0.982305020738156,0.9064322889221965,0.9532945658215026,0.8869519473987277,45.0,45.0,45.0
GunPoint,0.875,3.0,mean,False,0.9203455780843983,0.8475895002899805,0.8354413287660521,0.7217408589227978,0.8320861182097887,0.791399921080018,45.0,45.0,45.0
GunPoint,0.875,3.0,zero,True,0.4345902056033174,0.4259260268528907,0.52,0.4933333333333333,0.5199999855543698,0.49376630490147666,45.0,45.0,45.0
GunPoint,0.875,3.0,linear,True,0.5597258588453577,0.49333515128340466,0.47586206454323265,0.4923491931909517,0.7736734318280838,0.6031161408517596,45.0,45.0,45.0
GunPoint,0.875,3.0,mean,True,0.7617902141017036,0.7283899734348985,0.5805872920989918,0.5971022372773664,0.78402292351905,0.6832021636020522,45.0,45.0,45.0
GunPoint,0.875,4.0,zero,False,0.6199955599839524,0.5333316014693459,0.5011521251862945,0.4976513555764752,0.5298055334484808,0.5478175430975261,45.0,44.0,44.0
GunPoint,0.875,4.0,linear,False,0.989254665477816,0.9143167689471857,0.9811674939482798,0.8859447644198607,0.9782593963815117,0.905987418347673,45.0,44.0,44.0
GunPoint,0.875,4.0,mean,False,0.9203455780843983,0.8475895002899805,0.7093015951053989,0.6249855853801147,0.8549156824994859,0.7932331430264338,45.0,44.0,44.0
GunPoint,0.875,4.0,zero,True,0.4345902056033174,0.4259260268528907,0.52,0.4933333333333333,0.5199992486118714,0.4977522733445058,45.0,44.0,44.0
GunPoint,0.875,4.0,linear,True,0.5597258588453577,0.49333515128340466,0.7682728319065139,0.640467375817781,0.7966669661099607,0.7166652386461179,45.0,44.0,44.0
GunPoint,0.875,4.0,mean,True,0.7617902141017036,0.7283899734348985,0.6489267688241536,0.5535869455434683,0.7829483784341513,0.6953669426237103,45.0,44.0,44.0
GunPoint,0.875,5.0,zero,False,0.6199955599839524,0.5333316014693459,0.5691085750632892,0.5898250380794645,0.6054781904274207,0.5207538331727126,45.0,45.0,45.0
GunPoint,0.875,5.0,linear,False,0.989254665477816,0.9143167689471857,0.9883396060577142,0.9068412627694791,0.9869549061237043,0.9087263104301248,45.0,45.0,45.0
GunPoint,0.875,5.0,mean,False,0.9203455780843983,0.8475895002899805,0.7899676998520944,0.7453766437756142,0.8526567228841413,0.8078960886451823,45.0,45.0,45.0
GunPoint,0.875,5.0,zero,True,0.4345902056033174,0.4259260268528907,0.52,0.4933333333333333,0.5199999999999548,0.49333345006208495,45.0,45.0,45.0
GunPoint,0.875,5.0,linear,True,0.5597258588453577,0.49333515128340466,0.48039771895538774,0.49377534413760404,0.8181580951761244,0.7434781858014592,45.0,45.0,45.0
GunPoint,0.875,5.0,mean,True,0.7617902141017036,0.7283899734348985,0.5010474590212106,0.5138365959981248,0.7860828265935318,0.7289337966395484,45.0,45.0,45.0
GunPoint,0.5625,1.0,zero,False,0.6199991774559079,0.5266664210956999,0.52,0.4933333333333333,0.5199998232184351,0.49333332256410245,60.0,60.0,60.0
GunPoint,0.5625,1.0,linear,False,0.9208037360233071,0.8122142391453353,0.8361423161700631,0.7051873824478491,0.7178618946288078,0.6455543600346352,60.0,60.0,60.0
GunPoint,0.5625,1.0,mean,False,0.7901480556486024,0.7901237570597998,0.9452788131033817,0.8672164387816919,0.7911171635921924,0.737511658946377,60.0,60.0,60.0
GunPoint,0.5625,1.0,zero,True,0.5235588414269274,0.4972590971651969,0.690293502950886,0.6313673719895437,0.5296318216053117,0.46909254506730325,60.0,60.0,60.0
GunPoint,0.5625,1.0,linear,True,0.6295279594294346,0.5746803312934099,0.5036352456699185,0.5090645646379808,0.649991949075652,0.6191254657695542,60.0,60.0,60.0
GunPoint,0.5625,1.0,mean,True,0.8029331623901438,0.7315823268413593,0.6636979308084143,0.641632956307528,0.6566105663385589,0.6747706069823007,60.0,60.0,60.0
GunPoint,0.5625,2.0,zero,False,0.6199991774559079,0.5266664210956999,0.5798533031366462,0.5242932025239156,0.5000850868279559,0.48516896471525417,60.0,60.0,60.0
GunPoint,0.5625,2.0,linear,False,0.9208037360233071,0.8122142391453353,0.7664957079699106,0.7419709031054178,0.7986266419319812,0.7532037551392998,60.0,60.0,60.0
GunPoint,0.5625,2.0,mean,False,0.7901480556486024,0.7901237570597998,0.8207721649071273,0.7365716042118002,0.7588543642882846,0.7452518751750232,60.0,60.0,60.0
GunPoint,0.5625,2.0,zero,True,0.5235588414269274,0.4972590971651969,0.52,0.4933332252443263,0.596424903028997,0.540122592572801,60.0,60.0,60.0
GunPoint,0.5625,2.0,linear,True,0.6295279594294346,0.5746803312934099,0.500812908368556,0.49335354492594063,0.7638675908043884,0.7019892540993244,60.0,60.0,60.0
GunPoint,0.5625,2.0,mean,True,0.8029331623901438,0.7315823268413593,0.5593650611667684,0.5860115469865801,0.7319705432922399,0.7442049559627602,60.0,60.0,60.0
GunPoint,0.5625,3.0,zero,False,0.6199991774559079,0.5266664210956999,0.5003120013106388,0.49333287670736603,0.5602581757635553,0.5097526440259423,60.0,60.0,60.0
GunPoint,0.5625,3.0,linear,False,0.9208037360233071,0.8122142391453353,0.9719390997878798,0.9200470028719712,0.9386490633699496,0.8326858874351585,60.0,60.0,60.0
GunPoint,0.5625,3.0,mean,False,0.7901480556486024,0.7901237570597998,0.8843171256303531,0.8345142428825347,0.7450031334018232,0.7228467528375678,60.0,60.0,60.0
GunPoint,0.5625,3.0,zero,True,0.5235588414269274,0.4972590971651969,0.52,0.4933333333333333,0.5200014432884668,0.5220456269546925,60.0,60.0,60.0
GunPoint,0.5625,3.0,linear,True,0.6295279594294346,0.5746803312934099,0.6097453713785739,0.5445251834521492,0.7986944835711292,0.7424694895726165,60.0,60.0,60.0
GunPoint,0.5625,3.0,mean,True,0.8029331623901438,0.7315823268413593,0.5224721628427506,0.5145416977008184,0.8316361867817512,0.7580695995420665,60.0,60.0,60.0
GunPoint,0.5625,4.0,zero,False,0.6199991774559079,0.5266664210956999,0.5062535242392556,0.4791507214368099,0.5681037431772187,0.5141397916665593,60.0,60.0,60.0
GunPoint,0.5625,4.0,linear,False,0.9208037360233071,0.8122142391453353,0.9272296031406126,0.8370078528688003,0.9252895240636076,0.847834263147208,60.0,60.0,60.0
GunPoint,0.5625,4.0,mean,False,0.7901480556486024,0.7901237570597998,0.7416780564322764,0.7297775851795076,0.90212057761623,0.7614567739350666,60.0,60.0,60.0
GunPoint,0.5625,4.0,zero,True,0.5235588414269274,0.4972590971651969,0.5200000184713571,0.4932186347662221,0.5399999340712723,0.4800033562846179,60.0,60.0,60.0
GunPoint,0.5625,4.0,linear,True,0.6295279594294346,0.5746803312934099,0.6198932487051871,0.5462345106198103,0.9140692428791571,0.7867338230370717,60.0,60.0,60.0
GunPoint,0.5625,4.0,mean,True,0.8029331623901438,0.7315823268413593,0.6563392452709955,0.6544166744623079,0.8611846119934867,0.7242189115112421,60.0,60.0,60.0
GunPoint,0.5625,5.0,zero,False,0.6199991774559079,0.5266664210956999,0.45345485358816295,0.43325557243608337,0.5649090420618292,0.5186628213492112,60.0,60.0,60.0
GunPoint,0.5625,5.0,linear,False,0.9208037360233071,0.8122142391453353,0.9623487203203462,0.8627075126546286,0.9671939714127421,0.8739655020448359,60.0,60.0,60.0
GunPoint,0.5625,5.0,mean,False,0.7901480556486024,0.7901237570597998,0.7941218328598796,0.7140709998739909,0.8113768743595642,0.77742688718902,60.0,60.0,60.0
GunPoint,0.5625,5.0,zero,True,0.5235588414269274,0.4972590971651969,0.52,0.4933333333333333,0.5200000005740666,0.4944619363716798,60.0,60.0,60.0
GunPoint,0.5625,5.0,linear,True,0.6295279594294346,0.5746803312934099,0.5200126010224361,0.49335652158852694,0.7863378776948705,0.7542534509607826,60.0,60.0,60.0
GunPoint,0.5625,5.0,mean,True,0.8029331623901438,0.7315823268413593,0.4848131370544434,0.50649569272995,0.7486152994055362,0.7697138270332757,60.0,60.0,60.0
GunPoint,0.28125,1.0,zero,False,0.5999999594688415,0.5199999976158143,0.52,0.4933333333333333,0.5199999967559443,0.49333333365254817,75.0,75.0,75.0
GunPoint,0.28125,1.0,linear,False,0.7631404129526063,0.6682142650702634,0.6201100046020833,0.562500109921833,0.7135810923449282,0.5757188673166892,75.0,75.0,75.0
GunPoint,0.28125,1.0,mean,False,0.764933480953797,0.7859083541956992,0.8051393749068205,0.7852742043825166,0.755518246716986,0.6803728086137274,75.0,75.0,75.0
GunPoint,0.28125,1.0,zero,True,0.5763242178219515,0.5370631506593141,0.6196859965244961,0.5988738433986157,0.5438017677679495,0.48925429326369907,75.0,75.0,75.0
GunPoint,0.28125,1.0,linear,True,0.798723671423589,0.7420868175519926,0.8505870811328813,0.7385539506176628,0.6805181375653879,0.6674279878969895,75.0,75.0,75.0
GunPoint,0.28125,1.0,mean,True,0.8408145140527032,0.7217759798621528,0.7833767835068367,0.7173361171920318,0.6718851182852466,0.7506643431853101,75.0,75.0,75.0
GunPoint,0.28125,2.0,zero,False,0.5999999594688415,0.5199999976158143,0.5203193708003745,0.49335553020427414,0.5399498536520477,0.4822297423264611,75.0,74.0,74.0
GunPoint,0.28125,2.0,linear,False,0.7631404129526063,0.6682142650702634,0.8683184943182092,0.8033303348012355,0.8532094521949021,0.7511627631454714,75.0,74.0,74.0
GunPoint,0.28125,2.0,mean,False,0.764933480953797,0.7859083541956992,0.8733779719572509,0.7747752712714422,0.6986994441950856,0.6970370654002582,75.0,74.0,74.0
GunPoint,0.28125,2.0,zero,True,0.5763242178219515,0.5370631506593141,0.5002579736778796,0.4714722203617576,0.6021303569700436,0.5416153879008845,75.0,74.0,74.0
GunPoint,0.28125,2.0,linear,True,0.798723671423589,0.7420868175519926,0.45740516654266183,0.4984127948569127,0.7969271850574704,0.7122002953462516,75.0,74.0,74.0
GunPoint,0.28125,2.0,mean,True,0.8408145140527032,0.7217759798621528,0.49806395807892534,0.5994038956767425,0.8288666412922812,0.7526764642308826,75.0,74.0,74.0
GunPoint,0.28125,3.0,zero,False,0.5999999594688415,0.5199999976158143,0.440729892157145,0.477898766292684,0.5369226152852122,0.48284551825618993,75.0,75.0,75.0
GunPoint,0.28125,3.0,linear,False,0.7631404129526063,0.6682142650702634,0.7053570000164372,0.6436360607784057,0.8434654873967745,0.8281793143321807,75.0,75.0,75.0
GunPoint,0.28125,3.0,mean,False,0.764933480953797,0.7859083541956992,0.4974182007763688,0.5548522077496088,0.8527050792581393,0.7229941844322647,75.0,75.0,75.0
GunPoint,0.28125,3.0,zero,True,0.5763242178219515,0.5370631506593141,0.52,0.4933333333333333,0.5358241830497447,0.5556214935550541,75.0,75.0,75.0
GunPoint,0.28125,3.0,linear,True,0.798723671423589,0.7420868175519926,0.5249853065356858,0.5059323663363939,0.9007372329424799,0.8285212490613281,75.0,75.0,75.0
GunPoint,0.28125,3.0,mean,True,0.8408145140527032,0.7217759798621528,0.4848819959163666,0.5311510367901064,0.7820138709685515,0.7594689300160158,75.0,75.0,75.0
GunPoint,0.28125,4.0,zero,False,0.5999999594688415,0.5199999976158143,0.46060499401306254,0.4592338803074083,0.5200206211212126,0.5066129873878729,75.0,72.0,72.0
GunPoint,0.28125,4.0,linear,False,0.7631404129526063,0.6682142650702634,0.9144573039490855,0.8566801461150444,0.9269497185559489,0.8568488389005673,75.0,72.0,72.0
GunPoint,0.28125,4.0,mean,False,0.764933480953797,0.7859083541956992,0.5361961023418971,0.5951617593714671,0.8522636109509674,0.6997405780154811,75.0,72.0,72.0
GunPoint,0.28125,4.0,zero,True,0.5763242178219515,0.5370631506593141,0.5199999999999996,0.49333333333333373,0.5060454616279753,0.5176321310189633,75.0,72.0,72.0
GunPoint,0.28125,4.0,linear,True,0.798723671423589,0.7420868175519926,0.5208043074405371,0.49705077887903193,0.822113608870278,0.7887651473268025,75.0,72.0,72.0
GunPoint,0.28125,4.0,mean,True,0.8408145140527032,0.7217759798621528,0.5786527240643646,0.5905337036219999,0.7853403644247958,0.8042084772823918,75.0,72.0,72.0
GunPoint,0.28125,5.0,zero,False,0.5999999594688415,0.5199999976158143,0.5015216534463235,0.453179691195459,0.5196627668345317,0.49309074540911035,75.0,75.0,75.0
GunPoint,0.28125,5.0,linear,False,0.7631404129526063,0.6682142650702634,0.893014755813494,0.8202759065610221,0.8893121433572277,0.87587523787875,75.0,75.0,75.0
GunPoint,0.28125,5.0,mean,False,0.764933480953797,0.7859083541956992,0.6751265022880675,0.6531767123402619,0.7586783357737746,0.7512609232719916,75.0,75.0,75.0
GunPoint,0.28125,5.0,zero,True,0.5763242178219515,0.5370631506593141,0.5200000000002877,0.49333333333341434,0.5199992418526351,0.49160432885768834,75.0,75.0,75.0
GunPoint,0.28125,5.0,linear,True,0.798723671423589,0.7420868175519926,0.8503706890522771,0.6783421537981933,0.9375158905712767,0.8371743001123096,75.0,75.0,75.0
GunPoint,0.28125,5.0,mean,True,0.8408145140527032,0.7217759798621528,0.7552418755037038,0.6748587798897849,0.8353003074231439,0.7533594445086733,75.0,75.0,75.0
PowerCons,,,-,-,0.9999999923722428,0.9999990982240418,0.9999999923722428,0.9999990982240418,0.9999999923722428,0.9999990982240418,,,
PowerCons,0.9921875,1.0,zero,False,0.9983861264943038,0.9999982535983977,0.9913488072976444,0.9888885192786784,0.9444694450511129,0.9484007240488523,14.0,14.0,14.0
PowerCons,0.9921875,1.0,linear,False,0.9999999914111997,0.9999989955871167,0.9999995150572608,0.9999987953037878,0.999986463919216,0.9877968407296359,14.0,14.0,14.0
PowerCons,0.9921875,1.0,mean,False,0.9999902408207686,0.9998411544608506,0.9905824836556968,0.9974093366037708,0.969939487517997,0.9935968871460041,14.0,14.0,14.0
PowerCons,0.9921875,1.0,zero,True,0.5096984399896529,0.5042122378117508,0.5,0.5,0.5555187843628492,0.5464989537671057,14.0,14.0,14.0
PowerCons,0.9921875,1.0,linear,True,0.9218087466246742,0.8583817769319728,0.6804934350131622,0.6453632902962517,0.6824733196166357,0.682616853042097,14.0,14.0,14.0
PowerCons,0.9921875,1.0,mean,True,0.5221756784533096,0.564448078612612,0.5274209372124258,0.5672196235947518,0.5943054600298339,0.6200633118017695,14.0,14.0,14.0
PowerCons,0.9921875,2.0,zero,False,0.9983861264943038,0.9999982535983977,0.8411032903078686,0.8649031043339931,0.9636820041415083,0.9735097680751736,14.0,14.0,14.0
PowerCons,0.9921875,2.0,linear,False,0.9999999914111997,0.9999989955871167,0.991302927152273,0.9999981648920943,0.9999999919241856,0.9999989432843316,14.0,14.0,14.0
PowerCons,0.9921875,2.0,mean,False,0.9999902408207686,0.9998411544608506,0.9416593139927122,0.9790837677166818,0.9896957689993178,0.9963711340251259,14.0,14.0,14.0
PowerCons,0.9921875,2.0,zero,True,0.5096984399896529,0.5042122378117508,0.6823439738966095,0.5936536036292235,0.538348808744292,0.5168397216201226,14.0,14.0,14.0
PowerCons,0.9921875,2.0,linear,True,0.9218087466246742,0.8583817769319728,0.7962088753243668,0.7611190586761862,0.7477306813587306,0.7060381494792909,14.0,14.0,14.0
PowerCons,0.9921875,2.0,mean,True,0.5221756784533096,0.564448078612612,0.5476202005005959,0.6014172448021788,0.5904686678625795,0.6514569071520757,14.0,14.0,14.0
PowerCons,0.9921875,3.0,zero,False,0.9983861264943038,0.9999982535983977,0.9366431308756631,0.9458353155293432,0.9945945402153183,0.9787862291852294,14.0,12.0,12.0
PowerCons,0.9921875,3.0,linear,False,0.9999999914111997,0.9999989955871167,0.9999999850496799,0.9999991453459831,0.9999999896623926,0.9999991663947319,14.0,12.0,12.0
PowerCons,0.9921875,3.0,mean,False,0.9999902408207686,0.9998411544608506,0.9842074352077415,0.9977305356938316,0.9999995375243779,0.9962027084863312,14.0,12.0,12.0
PowerCons,0.9921875,3.0,zero,True,0.5096984399896529,0.5042122378117508,0.5000000264909532,0.5000000059604645,0.524502207000477,0.5019273287720151,14.0,12.0,12.0
PowerCons,0.9921875,3.0,linear,True,0.9218087466246742,0.8583817769319728,0.7485737794117265,0.6305082661518993,0.7278873950039371,0.7391815738438898,14.0,12.0,12.0
PowerCons,0.9921875,3.0,mean,True,0.5221756784533096,0.564448078612612,0.5441380406768892,0.5661614353640203,0.5901930465107885,0.6242242960410691,14.0,12.0,12.0
PowerCons,0.9921875,4.0,zero,False,0.9983861264943038,0.9999982535983977,0.946448419639927,0.9791045376255253,0.9940464936776662,0.9901386398178815,14.0,12.0,12.0
PowerCons,0.9921875,4.0,linear,False,0.9999999914111997,0.9999989955871167,0.9999999792747979,0.9999991362709989,0.9999999943839479,0.9999991518480879,14.0,12.0,12.0
PowerCons,0.9921875,4.0,mean,False,0.9999902408207686,0.9998411544608506,0.997437313287853,0.9988291013327547,0.999432597104636,0.999996401081028,14.0,12.0,12.0
PowerCons,0.9921875,4.0,zero,True,0.5096984399896529,0.5042122378117508,0.5050591156714492,0.5050591004391511,0.5056785954369066,0.5000565124882592,14.0,12.0,12.0
